id_orden,cliente,producto,cantidad,precio_unitario,fecha,destino,estado_pago
4663e4f6-fe5c-4406-91c9-2187ccb2b86c,Macdonald-Brown,Smartphone,10.0,1500,2025-06-14,Shenzhen,Pendiente
d8c92f38-eaae-456c-ae01-a02db21d2155,Gonzalez-Weiss,Monitor,10.0,2000,2024-12-31,Monterrey,Pendiente
cb84c205-90a5-4867-9c06-730f40ca57d9,Young LLC,Impresora,1.0,1500,2025-01-05,Monterrey,Pendiente
6e7c8305-d7f4-4c46-9730-862c07994bef,"Ward, Smith and Henry",Tablet,10.0,1500,2025-05-08,Monterrey,Pagado
8ffc62e3-9a0f-48ca-89fc-3488e2b91e3d,Stout Inc,Laptop,10.0,500,2025-05-03,CDMX,Rechazado
68c0a556-7ce8-4de3-84a0-31b0011c84ef,"Copeland, Miller and Shaw",Impresora,20.0,2000,2025-04-10,Monterrey,Pendiente
6beec9bd-df91-4f17-80ee-6b0d3662f5cc,Braun-Garcia,Impresora,10.0,1500,2025-05-10,Monterrey,Pendiente
b34e3ad6-73af-406e-ba44-4b1d6fc90fe3,Taylor Inc,Impresora,5.0,1500,2025-01-12,CDMX,Pagado
f8ef404b-9cf4-48b9-a75e-9b4aee1b14fe,"Lewis, Cole and Salazar",Laptop,5.0,1000,2025-06-17,Monterrey,Pagado
09e9d18f-b28a-431f-a217-12407ab44d7d,Campos LLC,Laptop,20.0,2000,2025-02-07,Los Angeles,Pendiente
ed7c9146-57db-406d-a4bd-bf033dde99d5,"Rich, Bradley and Roberts",Laptop,5.0,1000,2025-01-03,Los Angeles,Rechazado
a3cdbe4c-3e8f-4b75-a080-ebf1055ebe0d,Fletcher LLC,Laptop,1.0,1500,2025-01-07,Hamburgo,Rechazado
6a51c4a2-5ec5-46f7-82e4-7a5f96175f84,Hogan-Bradley,Laptop,10.0,1500,2025-03-16,Shenzhen,Rechazado
2fb14ae7-9194-4335-871f-5d8cb0b0de12,"Mitchell, Hunter and Rodriguez",Tablet,20.0,500,2025-06-08,Hamburgo,Pendiente
bd1fcb10-88ef-46e0-8ef4-42ff3e7599f3,"Taylor, Wright and Horn",Smartphone,5.0,2000,2025-01-06,CDMX,Pendiente
b99ec364-33bd-4518-b6d2-ae9c2ad6e20c,"Harris, Harris and Vasquez",Tablet,5.0,1000,2025-03-30,Shenzhen,Pendiente
8958e91c-a60f-45f1-a1ce-0e3d24543afe,Wilkins Inc,Impresora,1.0,1000,2024-12-24,Shenzhen,Pagado
6a0af612-b2b7-4d46-a778-fe76e8690d98,Perez and Sons,Smartphone,20.0,1000,2025-05-26,Hamburgo,Pagado
ba57f70e-20ba-4ca3-bc61-2a5931067bbc,Campos LLC,Laptop,10.0,500,2025-04-01,Monterrey,Rechazado
5a1631ce-dd8b-4530-bbb7-8a7fd874b9f7,"Campbell, Ochoa and Price",Smartphone,20.0,1500,2025-01-03,Shenzhen,Pendiente
03fad8b9-6ec6-4e11-8aa4-5973fff4cd2a,White PLC,Smartphone,10.0,2000,2025-03-26,Hamburgo,Rechazado
c853c22a-2c22-455c-961d-2ba3b7acb6ef,"Taylor, Wright and Horn",Monitor,5.0,500,2025-06-07,Monterrey,Rechazado
9b751ecd-c9ba-4812-9882-5a98455c19a6,Hogan-Bradley,Monitor,20.0,2000,2025-04-24,CDMX,Pagado
749c2209-aca2-467f-b343-f2e78a3d63da,Lopez-Butler,Monitor,10.0,500,2025-06-07,CDMX,Pagado
47ca4272-13c5-47e4-8497-c3c9df5f59d5,Griffith-Rivera,Monitor,10.0,1000,2025-04-03,Monterrey,Rechazado
83a7d612-8de9-478c-8ee0-0e767d290df9,Rodriguez-Bell,Smartphone,20.0,500,2025-05-25,Hamburgo,Pagado
0cd88ee8-5dc0-441f-b1d7-17f9ba2596a9,Jackson and Sons,Laptop,10.0,2000,2025-05-03,CDMX,Rechazado
53bf4f88-23f0-49e4-a75e-766fa1830914,"Lewis, Cole and Salazar",Smartphone,20.0,1000,2025-03-13,Los Angeles,Pagado
6f5cb51d-9db0-484f-b8fd-410a08868ae7,"Rich, Bradley and Roberts",Laptop,20.0,2000,2025-01-28,Los Angeles,Pagado
7fe08c5f-4c67-411b-ba7d-3e17906dcf09,Ibarra-Brown,Smartphone,20.0,500,2025-02-21,CDMX,Pendiente
3fa48d8b-f4fd-45e5-847a-105c0dd21c1b,Holt-Montgomery,Tablet,20.0,500,2025-03-01,Hamburgo,Rechazado
cadd77c3-de19-4978-8bd2-58cd12dc6f17,Braun-Garcia,Impresora,20.0,500,2025-06-20,CDMX,Rechazado
10f1bf22-3276-4b6a-be3b-08fc6beea7b0,Huffman-Hobbs,Impresora,5.0,1500,2024-12-25,CDMX,Pendiente
16f18b3b-5b9c-4a92-8d06-0aaf947882e2,Holt-Montgomery,Tablet,5.0,500,2025-01-13,CDMX,Rechazado
ca5babbd-319a-4bfc-a506-80fd8e7b0421,Johnston-Gonzalez,Smartphone,1.0,1000,2025-05-14,Monterrey,Pendiente
0eeb71be-e300-4e81-997a-ed9dcef91ba5,"Hernandez, Lane and Lewis",Smartphone,20.0,2000,2025-02-13,Los Angeles,Rechazado
85dc0571-cf49-4e83-b0eb-9092ca6f987f,Jackson and Sons,Tablet,20.0,500,2025-01-29,Shenzhen,Rechazado
5c85861a-e1ba-418e-91d5-72b5a76a90b3,Lopez-Butler,Tablet,20.0,500,2025-03-30,Hamburgo,Pendiente
573f6116-0b00-4f45-b04a-e4e72c5c6cc1,"Mitchell, Hunter and Rodriguez",Impresora,1.0,1500,2025-01-21,Monterrey,Pendiente
e99e020f-1d1b-4026-8498-66df1aec0cc1,Campos LLC,Tablet,1.0,1500,2025-04-13,Los Angeles,Rechazado
73712dd0-cbc4-4881-9f0b-5db58ef78ad4,Taylor Inc,Tablet,20.0,500,2025-03-22,CDMX,Pagado
5353dd02-3409-43e9-ad2c-7c6d631e2bca,Braun-Garcia,Impresora,5.0,500,2025-05-06,Monterrey,Pendiente
9b34fdcf-e26e-4695-b160-113c067b3a3a,Taylor Inc,Monitor,5.0,1000,2024-12-26,Monterrey,Pendiente
1a72aa86-5782-4535-8acc-c179d8233b6c,Johnston-Gonzalez,Smartphone,1.0,1000,2025-02-23,Shenzhen,Pagado
c1b31d12-86c9-4e76-9a94-c45e6d5c55b8,Tucker-Ball,Tablet,20.0,500,2025-06-02,Los Angeles,Rechazado
63e1752f-3b93-4c52-98bd-f26731e2afe0,Bryant-Wilson,Laptop,1.0,500,2025-04-03,Shenzhen,Pendiente
e857ee9b-74fa-4066-bdf1-576c637310ac,"Copeland, Miller and Shaw",Impresora,20.0,1500,2025-02-18,Los Angeles,Pendiente
914d2087-a72e-412a-8055-e272d989e91a,"Taylor, Wright and Horn",Tablet,5.0,2000,2025-02-22,Monterrey,Pagado
7ebb0d2e-b7e4-4b07-b190-0727e08d8bbd,Holt-Montgomery,Smartphone,20.0,500,2025-06-11,Monterrey,Rechazado
2a592e03-9117-470b-9f2c-6429918dab51,"Copeland, Miller and Shaw",Monitor,10.0,500,2025-02-08,Hamburgo,Rechazado
042900e8-7edb-4856-88af-e31d604af22a,Holt-Montgomery,Laptop,10.0,1000,2025-01-26,Los Angeles,Pendiente
c44ca70b-d984-4c0e-baff-627b40ed8c02,Schroeder Inc,Smartphone,5.0,500,2025-03-04,Shenzhen,Pagado
543940b0-fa71-4606-b5fc-cbd443645500,Dougherty Group,Tablet,5.0,2000,2025-01-18,CDMX,Rechazado
650d7446-b911-4c4c-bf35-b3cf24d00ecd,Green-Hays,Smartphone,1.0,500,2025-04-27,Shenzhen,Pendiente
91af0233-c822-4405-964e-088bee5646d1,Prince-Moses,Monitor,1.0,2000,2025-02-19,Monterrey,Rechazado
76c0468d-680d-4563-9dc2-62b34b59dd41,Dougherty Group,Smartphone,5.0,2000,2025-02-19,Shenzhen,Pendiente
c09e7552-abd7-40d6-8bae-46ba689b1980,Patel LLC,Laptop,20.0,2000,2025-01-21,Shenzhen,Pendiente
76730667-a3ce-48b8-a177-dd3125421ef4,Johnston-Gonzalez,Laptop,1.0,1000,2025-02-16,CDMX,Rechazado
60bcea90-1aaf-4e28-8579-70cde8be63e0,Taylor Inc,Impresora,5.0,2000,2025-06-05,Shenzhen,Pagado
b48d1d9a-0808-4994-814d-e4dce01670a6,Taylor Inc,Laptop,1.0,1500,2024-12-24,Monterrey,Pendiente
b6c185f1-f215-45cb-a797-e37f6f9b6122,"Ward, Smith and Henry",Tablet,10.0,2000,2025-03-18,Hamburgo,Pagado
e4a3d5e4-b2c1-4435-8869-ef72a5944d24,"Young, Bryant and Rodriguez",Impresora,20.0,2000,2025-02-10,CDMX,Pagado
37b7aa14-3352-4b49-98fd-5868f002ffea,Hogan-Bradley,Monitor,1.0,1000,2025-06-03,Shenzhen,Pagado
35f8b9d7-462f-42fd-82ff-e5ba40dd7907,Pierce and Sons,Laptop,10.0,1000,2025-04-10,CDMX,Pendiente
2b48ba14-dfdc-4b16-9531-618d6e5f09f4,Taylor Inc,Smartphone,20.0,1000,2025-03-15,CDMX,Pendiente
24f6be11-dab4-43a9-a21a-2cc23234f76d,Morse-Marshall,Smartphone,20.0,1000,2025-06-07,Shenzhen,Rechazado
f1662dc2-0a54-4c5d-9d27-29a97ebbdccd,Martinez-Le,Tablet,10.0,500,2025-05-10,Hamburgo,Pendiente
c45ccc7b-6318-407f-b9a1-eafda89ee416,"Lewis, Cole and Salazar",Impresora,5.0,500,2025-02-13,CDMX,Rechazado
d2b627b6-d5b3-408b-a513-187b5db9fef7,Campos LLC,Monitor,10.0,2000,2025-01-31,CDMX,Rechazado
0044c4dc-7623-4637-ba6f-e06f6aaf3d4d,Young LLC,Smartphone,10.0,1500,2025-04-30,Los Angeles,Rechazado
9cd9902d-3c3e-4a71-ba5a-f87d2d46ca30,Lopez-Butler,Monitor,5.0,1500,2025-05-12,Shenzhen,Pagado
14a7f0a8-d9d3-4c6f-bf86-941c4e02734f,Huffman-Hobbs,Smartphone,20.0,1000,2025-05-10,Hamburgo,Pagado
d48898fb-f8b8-40bd-8799-a6828644405a,Johnston-Gonzalez,Monitor,20.0,1500,2025-02-23,Hamburgo,Pagado
f0e3d40a-8eec-433e-8a70-7e024c23b47a,"Rich, Bradley and Roberts",Tablet,10.0,1500,2025-04-12,Monterrey,Pendiente
47aaaa46-6c40-4f6b-acc0-2be96cfb2755,Patel LLC,Monitor,5.0,2000,2025-03-08,Monterrey,Pendiente
2a755d0a-0f63-428e-a135-1479a73d50d9,Lopez-Butler,Impresora,5.0,1000,2025-01-09,Los Angeles,Pendiente
7992cd5e-d244-4d0d-b0d8-43c5efc1e3d9,Macdonald-Brown,Laptop,5.0,1000,2025-01-12,CDMX,Rechazado
381674e1-b550-4611-8937-34e7640ba555,"Hernandez, Lane and Lewis",Tablet,20.0,1500,2025-01-25,Monterrey,Rechazado
48697102-909f-4dd3-83fa-8b609eb158e7,Johnston-Gonzalez,Impresora,5.0,1000,2025-03-05,Hamburgo,Pagado
c275a7c0-6ecc-4b25-aad3-df9beb2f49e2,Macdonald-Brown,Impresora,5.0,2000,2024-12-23,Shenzhen,Pagado
85b6bae3-cda7-4b31-af5a-b1768b56737e,Mercado Group,Smartphone,10.0,2000,2025-05-10,Los Angeles,Rechazado
2c627fea-6ff8-4604-8fab-fb2013fe62bc,Griffith-Rivera,Smartphone,1.0,2000,2025-01-12,Hamburgo,Pendiente
710f0094-1e28-4cc3-bb2e-e1bb61a85c3a,Huffman-Hobbs,Smartphone,5.0,2000,2025-06-03,CDMX,Rechazado
00da2596-afeb-4ac8-bfb7-031ad71348d3,Gonzalez-Weiss,Impresora,10.0,500,2025-02-11,Shenzhen,Pendiente
6ea14312-f564-498b-adc3-0f33f5bf2d43,"Rich, Bradley and Roberts",Impresora,1.0,2000,2025-04-21,Monterrey,Rechazado
46ba6403-8a22-4c29-b79b-8c84170b1dc1,Griffith-Rivera,Impresora,10.0,500,2025-06-06,Los Angeles,Rechazado
2def5e45-ca28-4666-abcc-cd4489b4d5ee,Pierce and Sons,Monitor,10.0,1000,2025-03-16,CDMX,Rechazado
91746b2f-6248-4cbf-84fd-2227e9323106,Campos LLC,Monitor,10.0,500,2025-06-11,Shenzhen,Rechazado
ce71d720-3e7c-43ac-bc40-b98c57393960,Stout Inc,Monitor,20.0,500,2024-12-26,Shenzhen,Rechazado
097cf0bc-48ef-45e7-ad7d-f00bbdf66fc1,Martinez-Le,Tablet,20.0,2000,2025-02-23,Los Angeles,Rechazado
b92ebca5-cdc9-4a72-9cbf-8fd93b0801fb,"Lewis, Cole and Salazar",Smartphone,20.0,2000,2025-05-16,Hamburgo,Pendiente
aa4359e3-7137-4dfd-bb9e-719d0bd445b2,Morse-Marshall,Smartphone,20.0,500,2025-05-14,Monterrey,Pagado
6422af8e-d9d5-4e18-8bf6-a270c7e2b16f,Pierce and Sons,Monitor,10.0,500,2025-05-03,Shenzhen,Rechazado
1f31f363-e7d9-4c37-a80c-abfd714cd8cb,Griffith-Rivera,Impresora,20.0,1500,2025-02-11,Hamburgo,Rechazado
6af2127f-2b93-4027-b1a4-d36bd90d5b09,Tucker-Ball,Tablet,20.0,2000,2025-03-28,Shenzhen,Pagado
60a3ed2f-8111-4eac-9342-34ac6b189dc8,Griffith-Rivera,Impresora,10.0,500,2025-03-15,Monterrey,Rechazado
60b3e6c1-d718-47db-b5c7-bcaeeca2b699,"Anderson, Benson and Duncan",Tablet,1.0,1000,2025-05-26,CDMX,Pendiente
facbafa7-e69e-45e4-b6c8-908f6ee6dbfc,Holt-Montgomery,Smartphone,20.0,2000,2025-05-20,Los Angeles,Rechazado
99748dc8-808c-4e7b-a64c-9e47ad6062a3,"Mitchell, Hunter and Rodriguez",Monitor,10.0,1500,2025-06-20,Los Angeles,Pendiente
aabfc208-e242-4743-84ff-c86ef96fafbc,"Anderson, Benson and Duncan",Tablet,5.0,1500,2025-02-17,Shenzhen,Rechazado
e5353d15-1c5c-4cea-9f9d-8fc62e2c32f9,Braun-Garcia,Smartphone,10.0,1000,2025-03-03,Monterrey,Rechazado
d308e0c7-376d-4f82-b6a8-50bed907031e,"Lewis, Cole and Salazar",Impresora,10.0,1000,2024-12-29,CDMX,Pendiente
ef1b4c17-af78-4833-8c62-b1b013c9fe1c,Campos LLC,Smartphone,1.0,1000,2025-01-29,Monterrey,Rechazado
5ceefcfe-fdd5-4ff9-8f9f-08c2017aa6cb,Parker-Jimenez,Tablet,5.0,500,2025-03-23,Los Angeles,Pendiente
14ca7c97-0a13-4f9a-a36f-0abd5075697a,Green-Hays,Smartphone,10.0,1000,2025-04-23,Los Angeles,Pagado
44ae5a95-2dc5-44e7-8ab6-c6bfbdd89ae6,Green-Nelson,Smartphone,10.0,500,2025-01-25,Shenzhen,Pagado
ba12ac06-e188-4905-9ded-9016164ed5c6,Gonzalez PLC,Monitor,20.0,2000,2025-06-20,Shenzhen,Rechazado
266a5866-34a0-484e-8834-e5b389f7acec,Bryant-Wilson,Monitor,10.0,1000,2025-03-18,Shenzhen,Pagado
ea2c5769-95d7-43b9-bb38-25327178f6bb,Lopez-Butler,Tablet,20.0,1000,2025-02-27,Los Angeles,Pagado
ac6ba4cb-c763-4366-ad60-4ec93bdcf66f,Young LLC,Monitor,10.0,2000,2025-04-13,CDMX,Pagado
3e3f3ec0-7c9e-4970-87d1-9ef004c7614d,Perez and Sons,Laptop,10.0,500,2025-05-24,Hamburgo,Rechazado
c3a2ec6f-5f9d-4518-b141-232c1f82f677,Alexander-Bowman,Tablet,5.0,2000,2025-03-28,Los Angeles,Pagado
3f714cb4-e8da-46d3-b02a-067fa05a7e95,White PLC,Tablet,1.0,2000,2025-05-27,Los Angeles,Pagado
db74c02a-d14d-4342-8cc8-b85e497394fc,Stout Inc,Smartphone,10.0,2000,2025-06-20,CDMX,Pendiente
8aaf27a3-3c25-4a8e-b013-3fbb98410e63,White PLC,Laptop,1.0,500,2025-03-30,CDMX,Pagado
e1d3d9c6-64fd-4275-9e44-f344193b02cc,"Harris, Harris and Vasquez",Tablet,10.0,1000,2025-04-23,Monterrey,Rechazado
a3cc59cc-5102-4231-9fe4-a551fc6ebabe,Bryant-Wilson,Monitor,5.0,1000,2025-01-25,CDMX,Pendiente
bc77304d-e181-4d9f-b66e-a36257addc84,Parker-Jimenez,Smartphone,1.0,1000,2025-05-03,CDMX,Pendiente
312bf252-e5cf-41e6-8201-950ffc584a27,Alexander-Bowman,Smartphone,5.0,1500,2025-03-17,CDMX,Rechazado
2ec2ceef-bd68-4157-bceb-748e72789833,"Taylor, Wright and Horn",Laptop,5.0,500,2025-01-27,Los Angeles,Rechazado
85b720f9-897c-465b-9e7d-6badc157cff6,"Campbell, Ochoa and Price",Impresora,20.0,1000,2025-03-01,CDMX,Pendiente
2b158bd0-4ad0-48e5-a321-1b6c07c7ec30,Green-Hays,Smartphone,1.0,500,2025-05-29,Hamburgo,Rechazado
7bf6552c-ade2-4c75-b253-2b4a67c60ac1,Macdonald-Brown,Smartphone,10.0,1000,2025-04-23,Hamburgo,Rechazado
93375e21-fd6e-40c0-b50b-5596bf9a1ae7,Gonzalez PLC,Smartphone,5.0,1500,2025-06-22,Hamburgo,Pendiente
de711f3f-a371-4d45-81d2-d0dea00a6663,"Harris, Harris and Vasquez",Monitor,5.0,500,2025-04-05,Monterrey,Rechazado
6e77d4d7-6350-4155-b9b4-e94748b097da,Alexander-Bowman,Impresora,5.0,1500,2025-02-25,Shenzhen,Rechazado
6867adce-adac-4324-b8b4-58e918fd5ae9,Dougherty Group,Laptop,1.0,1500,2025-02-25,Los Angeles,Pagado
f44f7ff3-3abf-447c-8af6-03fad5914f7b,Bryant-Wilson,Laptop,5.0,500,2025-05-28,Los Angeles,Pendiente
1b0f4ace-c15a-4bc4-82ae-2e32c411c262,"Rich, Bradley and Roberts",Impresora,1.0,1500,2025-02-21,Shenzhen,Pagado
12257e02-832e-4d01-a61f-95601dbf6b45,Stout Inc,Laptop,10.0,1500,2025-03-24,Los Angeles,Pendiente
aed28c20-b0d9-4f6e-8f04-bd3638fd0005,Griffith-Rivera,Monitor,10.0,2000,2025-06-19,Los Angeles,Pendiente
18f01af1-33ae-40aa-a5b0-2e884172a34d,"Campbell, Ochoa and Price",Tablet,20.0,1000,2025-06-06,Hamburgo,Pagado
8445b9a8-2113-4d68-baba-3ac2375b2aaa,Hogan-Bradley,Tablet,5.0,1500,2025-04-18,CDMX,Pagado
f904c550-fda6-44c6-9433-0b9c75cbd953,Morse-Marshall,Smartphone,1.0,2000,2025-03-07,Hamburgo,Pagado
46160c56-ea84-4ad8-b4b9-e59237df19ce,"Campbell, Ochoa and Price",Tablet,1.0,1000,2025-06-01,Hamburgo,Pendiente
7e2f430c-8a52-422f-8eac-6a677e9d48f3,Martinez-Le,Smartphone,10.0,1500,2025-02-20,Los Angeles,Rechazado
15498847-7687-44f7-9607-93dcae026d4c,Huffman-Hobbs,Impresora,1.0,1000,2025-06-06,Monterrey,Pendiente
550ff294-7a8a-48df-af3c-6066b9ad684c,Ibarra-Brown,Laptop,10.0,500,2025-02-01,Los Angeles,Rechazado
f43cae6a-b281-4572-ab54-2d76f69c506b,Holt-Montgomery,Tablet,1.0,1000,2025-04-23,Monterrey,Pendiente
9cf4f1c7-49c2-46a2-9c00-abbb69d3da30,Huffman-Hobbs,Smartphone,5.0,1500,2024-12-31,Los Angeles,Rechazado
3d2ea0ea-fd28-4373-a3fe-714847500674,White PLC,Monitor,1.0,2000,2025-06-19,Los Angeles,Pendiente
24703c38-039d-457b-ada4-8c6a0a87b51d,"Hernandez, Lane and Lewis",Laptop,10.0,1500,2025-05-18,Los Angeles,Pendiente
27654308-d4a4-4173-a8f3-5703c339a641,Johnston-Gonzalez,Tablet,20.0,1500,2025-01-09,Monterrey,Rechazado
1d0aadb2-fe04-4a06-a9d5-f20b0580200c,Schroeder Inc,Smartphone,1.0,1500,2025-03-01,Hamburgo,Rechazado
e0957dd2-369d-4dd4-aed7-b0ee0c196b1c,"Young, Bryant and Rodriguez",Tablet,10.0,1500,2025-05-15,Shenzhen,Rechazado
de78f315-f86f-4b7d-b9ec-8fed5cf089c9,"Lewis, Cole and Salazar",Smartphone,20.0,2000,2025-02-03,CDMX,Pagado
62b24827-5a00-4ef7-8a72-8411067cf6c1,Pierce and Sons,Smartphone,5.0,500,2025-02-08,CDMX,Pagado
db4d701e-18c4-47a1-9b35-dbc27e96f533,Taylor Inc,Tablet,20.0,500,2025-02-17,Monterrey,Pendiente
0d7e0546-3083-422a-a919-5ad4af7c0d28,Mercado Group,Laptop,1.0,1000,2024-12-29,CDMX,Pendiente
f44a952d-bc8d-4f8c-8e1c-10eaeb65d077,Mercado Group,Smartphone,5.0,1500,2025-03-24,Hamburgo,Pagado
d5ea22d3-ca15-4ddd-8b4e-7fd8766e1e09,Dougherty Group,Smartphone,10.0,500,2025-01-05,Monterrey,Pendiente
983f640b-b138-4c6a-91d3-650b6e63d598,Jones and Sons,Monitor,20.0,2000,2025-02-15,Shenzhen,Rechazado
d366f097-0fe2-4dd6-a9df-6fd65de49bda,Fletcher LLC,Monitor,20.0,2000,2025-04-13,Hamburgo,Pendiente
aa6c8c2f-745f-483c-8798-d11c6c75b33d,Jackson and Sons,Impresora,10.0,1000,2025-05-06,CDMX,Pagado
177d0467-f126-4470-ac83-f30057f3b25e,Schroeder Inc,Monitor,20.0,1000,2025-04-04,Hamburgo,Pagado
d2f349c0-de2c-43c1-b0b8-a75432c733fc,Macdonald-Brown,Smartphone,10.0,1500,2025-03-19,Hamburgo,Pendiente
a0c899a3-429f-4402-b568-ac6f3273b88e,Green-Nelson,Impresora,1.0,1000,2024-12-29,Shenzhen,Pagado
9f691f0d-8b2b-47ce-a756-2c90d8cad287,Ibarra-Brown,Impresora,1.0,1000,2025-05-16,Monterrey,Rechazado
ba4428b6-4a92-4e33-87b1-db9f69975122,Pierce and Sons,Impresora,10.0,2000,2025-05-27,Shenzhen,Pagado
c798f729-6eb7-40cb-8448-978845b7ccba,Pierce and Sons,Tablet,5.0,1000,2025-03-19,CDMX,Pagado
c8f63e7c-175d-4eb9-8bfa-2c134e3d1e86,Wilkins Inc,Laptop,5.0,500,2025-05-10,Shenzhen,Pendiente
22244a10-e0d7-41f3-b143-d94d8962ad21,Bryant-Wilson,Impresora,1.0,1000,2025-05-26,Shenzhen,Rechazado
cbe2af10-e9b2-45a6-873f-247fd4f2d5f6,Buck-Mcgee,Smartphone,1.0,500,2025-05-25,CDMX,Rechazado
6194f15e-e07c-4033-8998-cc64485f4a2e,Green-Hays,Smartphone,1.0,1500,2025-05-04,Hamburgo,Pendiente
8bb92aed-71b3-42a2-a7de-443ba4e10cf3,Green-Nelson,Tablet,1.0,2000,2025-03-04,Los Angeles,Pendiente
7cd01b0e-3e53-42e4-8d74-8e4e9bb68118,Gonzalez PLC,Impresora,10.0,1500,2025-02-15,Los Angeles,Pagado
ed69eb6e-186b-4759-b905-0959d0d915fa,Buck-Mcgee,Impresora,1.0,1500,2025-01-12,Shenzhen,Rechazado
c28b306d-93d2-49f3-b2fa-9cd875a6d6c7,Stout Inc,Tablet,10.0,500,2025-01-25,Los Angeles,Rechazado
853e025b-7fe7-43ad-a99e-ea1049c53803,Green-Hays,Impresora,10.0,2000,2025-01-22,Hamburgo,Pagado
600d790d-15f5-472f-85bc-6015bc58ff3d,Young LLC,Monitor,20.0,2000,2025-05-11,Los Angeles,Pagado
cc4970fe-fad7-401c-8408-2c7514fc8eae,Griffith-Rivera,Impresora,5.0,2000,2025-04-27,CDMX,Rechazado
c5c0b3d0-c405-4a61-a43f-ab4f357e68ad,Jones and Sons,Impresora,5.0,2000,2025-03-19,Monterrey,Pendiente
d487a3b6-caae-4c63-b304-92e98e614a20,Dougherty Group,Impresora,20.0,1500,2025-02-07,CDMX,Rechazado
cea4f98f-b7e1-4812-906d-efbc9f0faf30,"Bentley, Sullivan and Keller",Tablet,5.0,500,2025-01-11,Los Angeles,Pendiente
7a774b0d-d145-4f94-a08d-e533ada87af6,Huffman-Hobbs,Smartphone,5.0,500,2025-02-14,Los Angeles,Pendiente
248fe73f-fc71-4736-a3f2-4827eb542d92,Holt-Montgomery,Smartphone,20.0,2000,2025-01-12,Monterrey,Pagado
95e6aa02-cd50-4b49-a5d6-dc47eb64bfbb,Green-Nelson,Monitor,1.0,1500,2025-01-24,Shenzhen,Pendiente
ada462d8-a931-4939-b425-c42c6cd6b51b,Hogan-Bradley,Laptop,5.0,1000,2025-06-14,Hamburgo,Pagado
c5f74c95-e3ad-4e8b-a31c-e5a6f7dcc7e0,"Mitchell, Hunter and Rodriguez",Impresora,20.0,500,2025-03-24,Hamburgo,Pagado
b20938ff-88a5-4ff3-a793-1c6db001ba1f,Alexander-Bowman,Smartphone,5.0,500,2025-02-02,CDMX,Rechazado
bbf12e14-0456-4d8e-b257-1fd3c511e98a,Rodriguez-Bell,Smartphone,10.0,1000,2025-03-05,Hamburgo,Pendiente
7c40c07a-554f-438e-9bc3-ab40713e20c9,"Lewis, Cole and Salazar",Laptop,10.0,1000,2025-05-14,Shenzhen,Rechazado
d184be1c-42a1-418c-8737-7c61cb9f4993,"Bentley, Sullivan and Keller",Smartphone,5.0,500,2025-05-15,Hamburgo,Rechazado
8b0ec672-5a2a-450f-8c7b-a9ea4f47d005,Dougherty Group,Impresora,1.0,2000,2025-04-02,CDMX,Pagado
139218a1-46f9-4ff0-837a-c9895b8a6074,Johnston-Gonzalez,Tablet,20.0,1500,2025-04-10,Los Angeles,Pendiente
91030b4b-1f14-45a3-a21a-c9d7c8fdb38a,Huffman-Hobbs,Laptop,10.0,2000,2025-06-10,Hamburgo,Rechazado
6a5dbad0-1e25-4c1e-8472-87c169b3f4b3,Patel LLC,Monitor,1.0,500,2025-06-04,Hamburgo,Rechazado
f07f4e16-9089-49a0-953e-13b8c2eb1219,"Lewis, Cole and Salazar",Tablet,5.0,2000,2025-02-25,Monterrey,Rechazado
0eef6eba-74e1-44bf-a03a-3441133e7b7a,Taylor Inc,Monitor,10.0,1000,2025-05-02,Los Angeles,Pagado
4f429f3f-1c05-4af6-8dca-cdc9fc380e09,"Hernandez, Lane and Lewis",Tablet,20.0,2000,2025-02-24,Hamburgo,Pagado
6dec7d54-9787-4a6b-b735-35e27e0a833d,"Lewis, Cole and Salazar",Monitor,1.0,1500,2025-03-02,Los Angeles,Pendiente
3cb971d0-0efb-432e-ab61-f316ad01d3a7,Dougherty Group,Laptop,20.0,2000,2025-02-24,Los Angeles,Pagado
6d574198-4649-45e8-bc72-3cb8be72cbd7,Fletcher LLC,Monitor,5.0,1000,2025-06-09,Hamburgo,Pagado
d6c259a8-43fe-45b0-ac1e-f7af1252459a,Ibarra-Brown,Smartphone,1.0,1000,2025-03-21,Monterrey,Pendiente
29c0e3a6-af79-4dd5-950b-3af7a107d675,Macdonald-Brown,Impresora,20.0,1500,2025-04-25,Hamburgo,Pagado
8f6c0e83-a89d-4288-b9f1-61eca7fa8faa,"Harris, Harris and Vasquez",Laptop,1.0,500,2025-05-05,CDMX,Pagado
89433918-979b-43f9-9182-6bc4a75cd654,Taylor Inc,Laptop,20.0,500,2025-06-02,Shenzhen,Pagado
f3a59982-7aea-4797-9773-31178cfb82f9,"Harris, Harris and Vasquez",Impresora,20.0,1000,2025-05-31,Hamburgo,Rechazado
ee0d9deb-6ba4-4a46-aad7-51dce740fbc8,Jackson and Sons,Impresora,1.0,1500,2025-04-13,Hamburgo,Rechazado
e6eaa70f-d258-42f5-b6bb-00c9e9c7af68,"Campbell, Ochoa and Price",Smartphone,5.0,2000,2025-05-05,CDMX,Rechazado
bc13afaf-799f-4040-a9c3-35a08f4741e5,Lopez-Butler,Impresora,1.0,2000,2025-04-24,Shenzhen,Pendiente
